,link,title,price,previous_month_bought_count,card_offer,review_rating,delivery_detail
267,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxODM4NTM4NTIyNzM0OTU4OjE3MjgxMzk1ODE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDIzMjUwNjA0NTUzMjo6MDo6&url=%2FBen-Martin-White-Jeans-Loose%2Fdp%2FB0D76BYSTF%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D24IEEX0MBW072%26cv_ct_cx%3Djeans%26dib%3DeyJ2IjoiMSJ9.NJOsUjcczAnWJyn9XKtnUs2XgmtCD0Ox_WvT5q293BMvCKNmKDruB3S0Tj0iZgbb.j6u0HUyopRDB6ybvbMBSzdJAQTfc1FQgDq3__r5d2Lc%26dib_tag%3Dse%26keywords%3Djeans%26pd_rd_i%3DB0D76BYSTF%26pd_rd_r%3D4b0e2fa3-1464-4c43-80dd-108afa96764a%26pd_rd_w%3DFLUVd%26pd_rd_wg%3DeNKMN%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DXXKNR1ZCAG4RMYSWSAJH%26qid%3D1728139580%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Djeans%252Caps%252C212%26sr%3D1-337-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,Ben Martin,"₹799₹799 M.R.P: ₹2,999₹2,999 (73% off)",300+ bought in past month,Ben Martin,4.1 out of 5 stars 139  , FREE Delivery by Amazon
268,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxODM4NTM4NTIyNzM0OTU4OjE3MjgxMzk1ODE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDIzNzEwMzg5NjMzMjo6MTo6&url=%2FAVANOVA-Cargo-Denim-Pant-Wide%2Fdp%2FB0D3YH228S%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D24IEEX0MBW072%26cv_ct_cx%3Djeans%26dib%3DeyJ2IjoiMSJ9.NJOsUjcczAnWJyn9XKtnUs2XgmtCD0Ox_WvT5q293BMvCKNmKDruB3S0Tj0iZgbb.j6u0HUyopRDB6ybvbMBSzdJAQTfc1FQgDq3__r5d2Lc%26dib_tag%3Dse%26keywords%3Djeans%26pd_rd_i%3DB0D3YH228S%26pd_rd_r%3D4b0e2fa3-1464-4c43-80dd-108afa96764a%26pd_rd_w%3DFLUVd%26pd_rd_wg%3DeNKMN%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DXXKNR1ZCAG4RMYSWSAJH%26qid%3D1728139580%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Djeans%252Caps%252C212%26sr%3D1-338-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,AVANOVA,"₹759₹759 M.R.P: ₹4,999₹4,999 (85% off)",50+ bought in past month,AVANOVA,4.0 out of 5 stars 182  , FREE Delivery by Amazon
269,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxODM4NTM4NTIyNzM0OTU4OjE3MjgxMzk1ODE6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMTUwNDY4NTQ3Nzk4OjoyOjo&url=%2FM-R-Fashion-Regular-Stretch%2Fdp%2FB07PWFNR2S%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D24IEEX0MBW072%26cv_ct_cx%3Djeans%26dib%3DeyJ2IjoiMSJ9.NJOsUjcczAnWJyn9XKtnUs2XgmtCD0Ox_WvT5q293BMvCKNmKDruB3S0Tj0iZgbb.j6u0HUyopRDB6ybvbMBSzdJAQTfc1FQgDq3__r5d2Lc%26dib_tag%3Dse%26keywords%3Djeans%26pd_rd_i%3DB07PWFNR2S%26pd_rd_r%3D4b0e2fa3-1464-4c43-80dd-108afa96764a%26pd_rd_w%3DFLUVd%26pd_rd_wg%3DeNKMN%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DXXKNR1ZCAG4RMYSWSAJH%26qid%3D1728139580%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Djeans%252Caps%252C212%26sr%3D1-339-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,M. R. Fashion,"₹806₹806 M.R.P: ₹1,499₹1,499 (46% off)",M.R.P: ,M. R. Fashion,4.0 out of 5 stars 155  , 
270,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxODM4NTM4NTIyNzM0OTU4OjE3MjgxMzk1ODE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDIxNzA5MjI0NDUzMjo6Mzo6&url=%2FTAGDO-Regular-Trouser-Jeans-Pocket-5170-Light-Grey-36%2Fdp%2FB0CYHB1DRX%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D24IEEX0MBW072%26cv_ct_cx%3Djeans%26dib%3DeyJ2IjoiMSJ9.NJOsUjcczAnWJyn9XKtnUs2XgmtCD0Ox_WvT5q293BMvCKNmKDruB3S0Tj0iZgbb.j6u0HUyopRDB6ybvbMBSzdJAQTfc1FQgDq3__r5d2Lc%26dib_tag%3Dse%26keywords%3Djeans%26pd_rd_i%3DB0CYHB1DRX%26pd_rd_r%3D4b0e2fa3-1464-4c43-80dd-108afa96764a%26pd_rd_w%3DFLUVd%26pd_rd_wg%3DeNKMN%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DXXKNR1ZCAG4RMYSWSAJH%26qid%3D1728139580%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Djeans%252Caps%252C212%26sr%3D1-340-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,TAGDO,"₹459₹459 M.R.P: ₹1,999₹1,999 (77% off)",M.R.P: ,TAGDO,4.3 out of 5 stars 119  ,FREE Delivery by Amazon
271,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDk0OTI3NDk5OTk1OTgzOjE3MjgxMzk1ODE6c3BfYnRmOjMwMDM1NDc3OTc0ODUzMjo6MDo6&url=%2FAmazon-Brand-Tapered-ST-100_MEDIUM-BLUE_38W%2Fdp%2FB07HZR4V3F%2Fref%3Dsr_1_347_sspa%3Fcrid%3D24IEEX0MBW072%26keywords%3Djeans%26qid%3D1728139580%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-347-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Amazon Brand - INKAST,"₹399₹399 M.R.P: ₹2,799₹2,799 (86% off)",100+ bought in past month,Amazon Brand - INKAST,"3.6 out of 5 stars 5,211  ",FREE Delivery by Amazon
272,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDk0OTI3NDk5OTk1OTgzOjE3MjgxMzk1ODE6c3BfYnRmOjMwMDM0MTQ1NDcyNTczMjo6MDo6&url=%2FNeoStreak-Mens-Slim-Jeans-neolpsjeanrstthr_Dark%2Fdp%2FB0C9M8S74G%2Fref%3Dsr_1_348_sspa%3Fcrid%3D24IEEX0MBW072%26keywords%3Djeans%26qid%3D1728139580%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-348-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Neostreak,"₹489₹489 M.R.P: ₹1,799₹1,799 (73% off)",M.R.P: ,Neostreak,3.7 out of 5 stars 81  ,FREE Delivery by Amazon
273,https://www.amazon.in/Urbano-Fashion-Washed-Stretchable-epsrustsprcrs-mgrey-32/dp/B08D9T1WMF/ref=sr_1_39?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.loW9tDrkb73dvNPalTNrmPld8m7huH6cF5g_YkNmEAm9qODA-taMg5ibmmJXAdn3w18_Ama_S4836s1iM1YtBIdpk_a88sovlz0jYKb8UgeyxfvDd1yNA7BrvReQL8dHeTsmBCUr4vG9wTfYE_IXjcEtx4Z9Yg_WV3zVa7cZhyV3SPxEo2p1Htxigkn7RWNyKzINhtwKuJdv5R3jaMrGucUaA8BClw9zNNqjHAMpciugupuFm20Jj8eOG6lU42dRYTXf80v8ApAF0EChkl1-KMQjfTn99KKJ17d9OvtZONs.gM2UxYQACutxLYDMZ0XW9AekUQGSbRmRfPruooS2c3Q&dib_tag=se&keywords=jeans&qid=1728139528&sprefix=jeans%2Caps%2C212&sr=8-39,Urbano Fashion,"₹431₹431 M.R.P: ₹1,599₹1,599 (73% off)",50+ bought in past month,Urbano Fashion,"3.5 out of 5 stars 3,198  ",FREE Delivery by Amazon
274,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTE4OTUzOTY3NDc0NDk1OjE3MjgxMzk1ODQ6c3BfYXRmX25leHQ6MzAwMTMzMDcxOTUyNjMyOjowOjo&url=%2FWearo-Relax-Stretch-Jeans-Coffee%2Fdp%2FB07RLDXBV9%2Fref%3Dsr_1_386_sspa%3Fcrid%3D24IEEX0MBW072%26keywords%3Djeans%26qid%3D1728139584%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-386-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Wearo,"₹719₹719 M.R.P: ₹1,499₹1,499 (52% off)",M.R.P: ,Wearo,"3.8 out of 5 stars 4,331  ", 
275,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTE4OTUzOTY3NDc0NDk1OjE3MjgxMzk1ODQ6c3BfYXRmX25leHQ6MzAwMzQxMzEwMzkxNTMyOjowOjo&url=%2FNeoStreak-Mens-Slim-Jeans-neoepssprcrs-iceblue-42_Ice%2Fdp%2FB0D2C9TS2D%2Fref%3Dsr_1_387_sspa%3Fcrid%3D24IEEX0MBW072%26keywords%3Djeans%26qid%3D1728139584%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-387-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Neostreak,"₹829₹829 M.R.P: ₹2,399₹2,399 (65% off)",M.R.P: ,Neostreak,3.7 out of 5 stars 253  , FREE Delivery by Amazon
276,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTE4OTUzOTY3NDc0NDk1OjE3MjgxMzk1ODQ6c3BfYXRmX25leHQ6MzAwMjU1NDM4NDM3MzMyOjowOjo&url=%2FNeostreak-Mens-Jeans-neoaveps700-brown-Brown_30%2Fdp%2FB07T85PXJ8%2Fref%3Dsr_1_388_sspa%3Fcrid%3D24IEEX0MBW072%26keywords%3Djeans%26qid%3D1728139584%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-388-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Neostreak,"₹569₹569 M.R.P: ₹1,899₹1,899 (70% off)",M.R.P: ,Neostreak,"3.8 out of 5 stars 7,683  ", FREE Delivery by Amazon
277,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTE4OTUzOTY3NDc0NDk1OjE3MjgxMzk1ODQ6c3BfbXRmOjMwMDI1MjYxOTIwNDEzMjo6MDo6&url=%2FPeter-England-Mens-Jeans-PJDNASTFO65637_Navy_82%2Fdp%2FB0C1RY6L78%2Fref%3Dsr_1_389_sspa%3Fcrid%3D24IEEX0MBW072%26keywords%3Djeans%26qid%3D1728139584%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-389-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Peter England,"₹1,029₹1,029 M.R.P: ₹2,299₹2,299 (55% off)",M.R.P: ,Peter England,3.5 out of 5 stars 147  , FREE Delivery by Amazon
278,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTE4OTUzOTY3NDc0NDk1OjE3MjgxMzk1ODQ6c3BfbXRmOjMwMDM0NjY3ODc3MjgzMjo6MDo6&url=%2FPeter-England-Skinny-PJDNASKF369677_Medium-Blue_34%2Fdp%2FB0C1RVJF5J%2Fref%3Dsr_1_390_sspa%3Fcrid%3D24IEEX0MBW072%26keywords%3Djeans%26qid%3D1728139584%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-390-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Peter England,"₹969₹969 M.R.P: ₹1,999₹1,999 (52% off)",M.R.P: ,Peter England,3.7 out of 5 stars 193  , FREE Delivery by Amazon
279,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTE4OTUzOTY3NDc0NDk1OjE3MjgxMzk1ODQ6c3BfbXRmOjMwMDE2NjczNTEzODQzMjo6MDo6&url=%2FDennis-Lingo-Black-Denim-DLMJNS017_30%2Fdp%2FB0B3T6J2RG%2Fref%3Dsr_1_391_sspa%3Fcrid%3D24IEEX0MBW072%26keywords%3Djeans%26qid%3D1728139584%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-391-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Dennis Lingo,"₹626₹626 M.R.P: ₹2,849₹2,849 (78% off)",M.R.P: ,Dennis Lingo,3.7 out of 5 stars 126  , FREE Delivery by Amazon
280,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTE4OTUzOTY3NDc0NDk1OjE3MjgxMzk1ODQ6c3BfbXRmOjMwMDE0NzQ0NzI2NTIzMjo6MDo6&url=%2FPepe-Jeans-Mens-Slim-PM207432Q051_Light%2Fdp%2FB0CJ9MV2FL%2Fref%3Dsr_1_392_sspa%3Fcrid%3D24IEEX0MBW072%26keywords%3Djeans%26qid%3D1728139584%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-392-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Pepe Jeans,"₹1,613₹1,613 M.R.P: ₹3,399₹3,399 (53% off)",M.R.P: ,Pepe Jeans,3.8 out of 5 stars 5  , FREE Delivery by Amazon
281,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTE4OTUzOTY3NDc0NDk1OjE3MjgxMzk1ODQ6c3BfYnRmOjMwMDM1NDc1OTk3NTEzMjo6MDo6&url=%2FAmazon-Brand-Inkast-CR-146_Dark-Blue_28W%2Fdp%2FB07RHLVFCQ%2Fref%3Dsr_1_393_sspa%3Fcrid%3D24IEEX0MBW072%26keywords%3Djeans%26qid%3D1728139584%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-393-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Amazon Brand - INKAST,"₹399₹399 M.R.P: ₹2,499₹2,499 (84% off)",M.R.P: ,Amazon Brand - INKAST,"3.6 out of 5 stars 5,211  ",FREE Delivery by Amazon
282,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTE4OTUzOTY3NDc0NDk1OjE3MjgxMzk1ODQ6c3BfYnRmOjMwMDI1NTQzODQzNjgzMjo6MDo6&url=%2FNeostreak-Mens-Jeans-neohps-lgrey-34_Light-Grey_34W%2Fdp%2FB07MSRRL3K%2Fref%3Dsr_1_394_sspa%3Fcrid%3D24IEEX0MBW072%26keywords%3Djeans%26qid%3D1728139584%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-394-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Neostreak,"₹549₹549 M.R.P: ₹1,999₹1,999 (73% off)",M.R.P: ,Neostreak,"3.5 out of 5 stars 2,491  ", FREE Delivery by Amazon
283,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTE4OTUzOTY3NDc0NDk1OjE3MjgxMzk1ODQ6c3BfYnRmOjMwMDI2MDE5MjU0NzIzMjo6MDo6&url=%2FSpykar-Rover-Regular-Mid-Rise-Jeans%2Fdp%2FB0D6BV9KFN%2Fref%3Dsr_1_395_sspa%3Fcrid%3D24IEEX0MBW072%26keywords%3Djeans%26qid%3D1728139584%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-395-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Spykar,"₹869₹869 M.R.P: ₹2,899₹2,899 (70% off)",M.R.P: ,Spykar,2.0 out of 5 stars 1  ,FREE Delivery by Amazon
284,https://www.amazon.in/Urbano-Fashion-Panelled-Non-Stretchable-jeanlosblcns-mblue-38/dp/B0D54NPK9K/ref=sr_1_40?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.loW9tDrkb73dvNPalTNrmPld8m7huH6cF5g_YkNmEAm9qODA-taMg5ibmmJXAdn3w18_Ama_S4836s1iM1YtBIdpk_a88sovlz0jYKb8UgeyxfvDd1yNA7BrvReQL8dHeTsmBCUr4vG9wTfYE_IXjcEtx4Z9Yg_WV3zVa7cZhyV3SPxEo2p1Htxigkn7RWNyKzINhtwKuJdv5R3jaMrGucUaA8BClw9zNNqjHAMpciugupuFm20Jj8eOG6lU42dRYTXf80v8ApAF0EChkl1-KMQjfTn99KKJ17d9OvtZONs.gM2UxYQACutxLYDMZ0XW9AekUQGSbRmRfPruooS2c3Q&dib_tag=se&keywords=jeans&qid=1728139528&sprefix=jeans%2Caps%2C212&sr=8-40,Urbano Fashion,"₹789₹789 M.R.P: ₹2,299₹2,299 (66% off)",M.R.P: ,Urbano Fashion,4.0 out of 5 stars 22  , FREE Delivery by Amazon
285,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTE4OTUzOTY3NDc0NDk1OjE3MjgxMzk1ODQ6c3BfYnRmOjMwMDI2MDE5MjU0NDczMjo6MDo6&url=%2FSpykar-Super-Skinny-Jeans-ECSS2BB016_MID%2Fdp%2FB0C85NL4C8%2Fref%3Dsr_1_396_sspa%3Fcrid%3D24IEEX0MBW072%26keywords%3Djeans%26qid%3D1728139584%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-396-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Spykar,"₹1,019₹1,019 M.R.P: ₹3,399₹3,399 (70% off)",M.R.P: ,Spykar,3.4 out of 5 stars 5  , FREE Delivery by Amazon
286,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNTAxNDgxNjk4MjE2Mjg3OjE3MjgxMzk1ODg6c3BfYXRmX25leHQ6MzAwMzMyODEyNjY0OTMyOjowOjo&url=%2FPeter-England-Mens-Jeans-PJDNASTFC41803_Navy_82%2Fdp%2FB0C1RYYXX4%2Fref%3Dsr_1_433_sspa%3Fcrid%3D24IEEX0MBW072%26keywords%3Djeans%26qid%3D1728139588%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-433-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Peter England,"₹1,029₹1,029 M.R.P: ₹2,299₹2,299 (55% off)",M.R.P: ,Peter England,3.5 out of 5 stars 147  , FREE Delivery by Amazon
287,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNTAxNDgxNjk4MjE2Mjg3OjE3MjgxMzk1ODg6c3BfYXRmX25leHQ6MzAwMjYwMTkyNTQ5MTMyOjowOjo&url=%2FSpykar-Mens-Skinny-Rise-Jeans%2Fdp%2FB0D1R9KS66%2Fref%3Dsr_1_434_sspa%3Fcrid%3D24IEEX0MBW072%26keywords%3Djeans%26qid%3D1728139588%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-434-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Spykar,"₹879₹879 M.R.P: ₹3,099₹3,099 (72% off)",M.R.P: ,Spykar,1.0 out of 5 stars 1  , FREE Delivery by Amazon
288,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNTAxNDgxNjk4MjE2Mjg3OjE3MjgxMzk1ODg6c3BfYXRmX25leHQ6MzAwMzQxMjUzMjUzMDMyOjowOjo&url=%2FNeoStreak-Apparel-Lblue-Blue_36-Bottom%2Fdp%2FB07QFKPB4R%2Fref%3Dsr_1_436_sspa%3Fcrid%3D24IEEX0MBW072%26keywords%3Djeans%26qid%3D1728139588%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-436-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Neostreak,"₹489₹489 M.R.P: ₹1,599₹1,599 (69% off)",M.R.P: ,Neostreak,"3.8 out of 5 stars 7,683  ",FREE Delivery by Amazon
289,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNTAxNDgxNjk4MjE2Mjg3OjE3MjgxMzk1ODg6c3BfbXRmOjMwMDE2NjczNTE0MDgzMjo6MDo6&url=%2FDennis-Lingo-Indigo-Jeans-DLMJNW23141_in_1_30%2Fdp%2FB0CKTPG71Z%2Fref%3Dsr_1_439_sspa%3Fcrid%3D24IEEX0MBW072%26keywords%3Djeans%26qid%3D1728139588%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-439-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Dennis Lingo,"₹598₹598 M.R.P: ₹2,599₹2,599 (77% off)",M.R.P: ,Dennis Lingo,3.4 out of 5 stars 30  , FREE Delivery by Amazon
290,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNTAxNDgxNjk4MjE2Mjg3OjE3MjgxMzk1ODg6c3BfbXRmOjMwMDIzNjIxODQ3NzkzMjo6MDo6&url=%2FAmazon-Brand-Symbol-Baggy-SY-A23-MNA-BGD-501_Ice-Wash_36%2Fdp%2FB0CJYCL62G%2Fref%3Dsr_1_440_sspa%3Fcrid%3D24IEEX0MBW072%26keywords%3Djeans%26qid%3D1728139588%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-440-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Amazon Brand - Symbol,"₹749₹749 M.R.P: ₹2,199₹2,199 (66% off)",50+ bought in past month,Amazon Brand - Symbol,3.9 out of 5 stars 132  , FREE Delivery by Amazon
291,https://www.amazon.in/JVX-Jeans-Pants-Denim-JEANS-01/dp/B0D4MLFFPV/ref=sr_1_41?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.loW9tDrkb73dvNPalTNrmPld8m7huH6cF5g_YkNmEAm9qODA-taMg5ibmmJXAdn3w18_Ama_S4836s1iM1YtBIdpk_a88sovlz0jYKb8UgeyxfvDd1yNA7BrvReQL8dHeTsmBCUr4vG9wTfYE_IXjcEtx4Z9Yg_WV3zVa7cZhyV3SPxEo2p1Htxigkn7RWNyKzINhtwKuJdv5R3jaMrGucUaA8BClw9zNNqjHAMpciugupuFm20Jj8eOG6lU42dRYTXf80v8ApAF0EChkl1-KMQjfTn99KKJ17d9OvtZONs.gM2UxYQACutxLYDMZ0XW9AekUQGSbRmRfPruooS2c3Q&dib_tag=se&keywords=jeans&qid=1728139528&sprefix=jeans%2Caps%2C212&sr=8-41,JVX,"₹699₹699 M.R.P: ₹2,999₹2,999 (77% off)",M.R.P: ,JVX,2.6 out of 5 stars 49  , FREE Delivery by Amazon
292,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNTAxNDgxNjk4MjE2Mjg3OjE3MjgxMzk1ODg6c3BfYnRmOjIwMTQyNjg4NzM2NDk4OjowOjo&url=%2FDennis-Lingo-Stretchable-Denim-Solid%2Fdp%2FB0C1GTK74T%2Fref%3Dsr_1_442_sspa%3Fcrid%3D24IEEX0MBW072%26keywords%3Djeans%26qid%3D1728139588%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-442-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Dennis Lingo,"₹799₹799 M.R.P: ₹2,649₹2,649 (70% off)",M.R.P: ,Dennis Lingo,3.9 out of 5 stars 12  , FREE Delivery by Amazon
293,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNTAxNDgxNjk4MjE2Mjg3OjE3MjgxMzk1ODg6c3BfYnRmOjMwMDI2MDE5MjU0NzMzMjo6MDo6&url=%2FSpykar-Rover-Regular-Mid-Rise-Jeans%2Fdp%2FB0D6BY3J5F%2Fref%3Dsr_1_443_sspa%3Fcrid%3D24IEEX0MBW072%26keywords%3Djeans%26qid%3D1728139588%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-443-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Spykar,"₹869₹869 M.R.P: ₹2,899₹2,899 (70% off)",M.R.P: ,Spykar,5.0 out of 5 stars 1  , FREE Delivery by Amazon
294,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MDM2MTg0OTk1NzUzNDEwOjE3MjgxMzk1OTI6c3BfYXRmX25leHQ6MzAwMzU0Nzg2NzM4OTMyOjowOjo&url=%2FAmazon-Brand-Inkast-Carrot-CR-163_Grey_28W%2Fdp%2FB07RLVJWK1%2Fref%3Dsr_1_481_sspa%3Fcrid%3D24IEEX0MBW072%26keywords%3Djeans%26qid%3D1728139592%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-481-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Amazon Brand - INKAST,"₹399₹399 M.R.P: ₹1,999₹1,999 (80% off)",M.R.P: ,Amazon Brand - INKAST,"3.6 out of 5 stars 5,211  ",FREE Delivery by Amazon
295,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MDM2MTg0OTk1NzUzNDEwOjE3MjgxMzk1OTI6c3BfYXRmX25leHQ6MzAwMzQxMjUzMjU1MDMyOjowOjo&url=%2FNeostreak-Mens-Jeans-neoaveps700-brown-Brown_34%2Fdp%2FB07TFKNCFT%2Fref%3Dsr_1_483_sspa%3Fcrid%3D24IEEX0MBW072%26keywords%3Djeans%26qid%3D1728139592%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-483-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Neostreak,"₹569₹569 M.R.P: ₹1,899₹1,899 (70% off)",M.R.P: ,Neostreak,"3.8 out of 5 stars 7,683  ", FREE Delivery by Amazon
